Pressure(Pa),Temperature(K),Xe_mole_frac,Kr_mole_frac,Xe_uptake,Kr_uptake,Xe_Error,Kr_Error
2400000.088,300,0.92,0.08,1268.150457,22.8840552,0.811284205,0.160592666
2400000.088,300,0.94,0.06,1276.691384,16.92487652,1.082108678,0.03789482
2400000.088,300,0.96,0.04,1285.930047,11.199239,2.664177078,0.097156502
2400000.088,300,0.98,0.02,1293.948078,5.550888605,3.163772107,0.070450998
2800000.086,300,0.02,0.98,100.0689549,716.762985,1.038599089,2.230240526
2800000.086,300,0.04,0.96,187.1076837,671.7214394,0.815381831,2.598286643
2800000.086,300,0.06,0.94,265.0988426,629.3744836,1.791253141,1.429058645
2800000.086,300,0.08,0.92,333.3996381,593.1579227,0.832595792,1.230589127
2800000.086,300,0.1,0.9,395.9544697,559.0668703,1.300653893,1.184886177
2800000.086,300,0.12,0.88,452.5264444,528.0791654,1.577864957,0.925042699
2800000.086,300,0.14,0.86,505.1018982,499.3325794,1.273189061,1.155328058
2800000.086,300,0.16,0.84,551.7089839,473.8766102,1.744213628,1.945478411
2800000.086,300,0.18,0.82,596.4752177,448.1605351,1.988512879,2.193595238
2800000.086,300,0.2,0.8,637.3641502,425.3078415,1.213286222,1.209223499
2800000.086,300,0.22,0.78,674.6956725,404.1649893,1.215965827,1.861179615
2800000.086,300,0.24,0.76,710.5995151,383.4268598,0.987150568,2.101663278
2800000.086,300,0.26,0.74,743.297312,365.2579947,1.911841859,0.918097467
2800000.086,300,0.28,0.72,775.378091,346.493553,1.244577324,2.500527521
2800000.086,300,0.3,0.7,803.5897899,330.1216526,2.358121211,1.027973742
2800000.086,300,0.32,0.68,831.5905344,313.4055708,1.703826944,1.166156498
2800000.086,300,0.34,0.66,857.7003677,297.9379108,1.765383347,0.977516005
2800000.086,300,0.36,0.64,882.5948052,283.0120919,2.079325178,1.399767609
2800000.086,300,0.38,0.62,906.1709608,269.0417899,1.047095051,1.591499567
2800000.086,300,0.4,0.6,928.3995587,255.61939,1.004333917,1.210484424
2800000.086,300,0.42,0.58,948.9946776,243.3905507,2.722121691,0.810020293
2800000.086,300,0.44,0.56,969.1902177,230.8805996,2.013450802,1.190757108
2800000.086,300,0.46,0.54,989.2363939,218.9923224,1.141540865,0.845207302
2800000.086,300,0.48,0.52,1007.377197,206.6571722,0.93097153,0.958293173
2800000.086,300,0.5,0.5,1026.262324,196.2677076,1.398584963,1.256484196
2800000.086,300,0.52,0.48,1042.5839,185.0690921,0.96779967,1.271044429
2800000.086,300,0.54,0.46,1059.125601,175.2408467,1.608412693,0.756110572
2800000.086,300,0.56,0.44,1074.179905,165.5282809,1.775770788,0.90672667
2800000.086,300,0.58,0.42,1090.846876,155.4692306,2.976334226,0.476363966
2800000.086,300,0.6,0.4,1105.654519,146.1908442,1.60454441,0.578998658
2800000.086,300,0.62,0.38,1118.867264,137.0753791,2.089929722,0.611372047
2800000.086,300,0.64,0.36,1133.151143,127.9087587,1.103643507,0.815564761
2800000.086,300,0.66,0.34,1146.359521,119.5828587,1.321149425,1.107404813
2800000.086,300,0.68,0.32,1158.879685,111.3183139,1.109700816,1.029031463
2800000.086,300,0.7,0.3,1171.714748,103.1416025,2.144094694,1.006848263
2800000.086,300,0.72,0.28,1182.912126,95.19623297,2.148718708,0.705285071
2800000.086,300,0.74,0.26,1195.975372,87.18533475,2.311931208,0.663266897
2800000.086,300,0.76,0.24,1206.961688,79.72566364,3.01471417,0.546792351
2800000.086,300,0.78,0.22,1218.429712,72.07302581,2.477557402,0.150596023
2800000.086,300,0.8,0.2,1229.336773,65.17995956,1.150326573,0.467074425
2800000.086,300,0.82,0.18,1238.982775,58.12759143,1.088071976,0.121020447
2800000.086,300,0.84,0.16,1250.283338,51.13392897,3.226896279,0.320137369
2800000.086,300,0.86,0.14,1260.270503,44.36107945,2.232058615,0.426348669
2800000.086,300,0.88,0.12,1270.341588,37.66970784,1.771994491,0.330700867
2800000.086,300,0.9,0.1,1279.436911,31.05958902,3.111441794,0.232140991
2800000.086,300,0.92,0.08,1289.49093,24.59905707,1.891009496,0.071442726
2800000.086,300,0.94,0.06,1298.39695,18.32830546,2.210327332,0.060360024
2800000.086,300,0.96,0.04,1306.778583,12.14862555,3.139370867,0.066385554
2800000.086,300,0.98,0.02,1315.604454,5.998004075,2.949834264,0.093741393
3200000.084,300,0.02,0.98,101.8685656,758.4031003,1.165997136,2.811395235
3200000.084,300,0.04,0.96,190.9340574,709.6659555,0.864029101,2.623988063
3200000.084,300,0.06,0.94,269.6518491,665.6029242,1.387872428,1.829349861
3200000.084,300,0.08,0.92,339.6557181,626.1872511,1.33732443,2.494799431
3200000.084,300,0.1,0.9,402.5482667,590.6686815,2.326083806,1.648835182
3200000.084,300,0.12,0.88,459.8885496,557.4072319,2.252676553,1.584278703
3200000.084,300,0.14,0.86,512.0120048,528.1106483,2.096542029,2.355586176
3200000.084,300,0.16,0.84,561.0292886,499.0008665,2.560100327,2.479289128
3200000.084,300,0.18,0.82,605.4886278,473.4545182,1.55805915,1.844422092
3200000.084,300,0.2,0.8,646.0679797,449.7895739,2.241428726,1.280201811
3200000.084,300,0.22,0.78,683.5526644,427.744646,1.320880315,0.7961555
3200000.084,300,0.24,0.76,720.2316525,404.9638538,1.420913488,1.163102566
3200000.084,300,0.26,0.74,753.4109138,385.3623456,1.494772885,1.212049455
3200000.084,300,0.28,0.72,784.9229977,366.6325384,1.747363006,2.471687248
3200000.084,300,0.3,0.7,814.3711472,349.0121297,2.09370867,2.044431868
3200000.084,300,0.32,0.68,842.3703994,331.7772734,1.95894831,2.084014815
3200000.084,300,0.34,0.66,868.174966,315.1058703,2.697084982,1.732283416
3200000.084,300,0.36,0.64,893.0725238,299.1715263,2.431033014,1.626085374
3200000.084,300,0.38,0.62,916.3106097,285.7026294,1.679592809,1.025036187
3200000.084,300,0.4,0.6,939.2103275,271.3962332,1.45491683,1.5710274
3200000.084,300,0.42,0.58,960.6726521,257.5688162,1.962543551,2.042697682
3200000.084,300,0.44,0.56,981.2002114,244.1954936,1.693997205,1.551341612
3200000.084,300,0.46,0.54,1001.225333,231.5571694,1.947969865,1.372110604
3200000.084,300,0.48,0.52,1019.691644,219.5615768,1.028735935,0.829840358
3200000.084,300,0.5,0.5,1036.929807,208.4454436,1.930430786,1.041011776
3200000.084,300,0.52,0.48,1054.798472,196.8096873,1.821452192,0.678401451
3200000.084,300,0.54,0.46,1071.420838,185.7371937,1.470740847,0.593727097
3200000.084,300,0.56,0.44,1087.303032,175.3847881,3.572758144,1.298091655
3200000.084,300,0.58,0.42,1102.932298,165.2988959,1.23581175,1.327962209
3200000.084,300,0.6,0.4,1117.889223,155.2950358,0.972752788,0.832078565
3200000.084,300,0.62,0.38,1133.04918,145.8703182,3.19472113,1.080933977
3200000.084,300,0.64,0.36,1146.87197,136.4900889,1.84967446,0.559000947
3200000.084,300,0.66,0.34,1160.501008,127.3027916,1.519654011,1.039491199
3200000.084,300,0.68,0.32,1174.250243,118.5547303,1.272874968,0.311043473
3200000.084,300,0.7,0.3,1185.699519,109.9169457,2.633466238,0.633962828
3200000.084,300,0.72,0.28,1198.926672,101.229166,0.727764725,0.711898303
3200000.084,300,0.74,0.26,1209.899882,93.19871659,2.068294656,0.49108864
3200000.084,300,0.76,0.24,1222.245531,85.22511985,1.271141104,0.318960839
3200000.084,300,0.78,0.22,1233.036032,77.23806756,1.408522977,0.683000637
3200000.084,300,0.8,0.2,1244.944306,69.41871604,2.650829893,0.51569064
3200000.084,300,0.82,0.18,1254.500798,61.856336,1.234214433,0.465526631
3200000.084,300,0.84,0.16,1265.799299,54.49497522,2.735729067,0.489061861
3200000.084,300,0.86,0.14,1275.451922,47.19379207,1.49941112,0.162504473
3200000.084,300,0.88,0.12,1287.040034,40.21233831,1.212158356,0.289365361
3200000.084,300,0.9,0.1,1295.528812,33.16090531,2.213244231,0.167410633
3200000.084,300,0.92,0.08,1305.086226,26.34197445,2.060377296,0.274863822
3200000.084,300,0.94,0.06,1314.506134,19.61156964,1.275443531,0.047106938
3200000.084,300,0.96,0.04,1324.832454,12.98953651,1.791738824,0.070838823
3200000.084,300,0.98,0.02,1333.153147,6.433811346,2.993003556,0.0295827
3600000.082,300,0.02,0.98,103.26176,794.6452389,1.110910916,2.34618112
3600000.082,300,0.04,0.96,192.7723317,743.1426419,0.548802187,1.307061367
3600000.082,300,0.06,0.94,272.1452895,696.4561602,1.634208246,1.380953351
3600000.082,300,0.08,0.92,342.211156,656.3756758,1.297331556,2.397884352
3600000.082,300,0.1,0.9,407.0493689,617.7040061,2.128243803,2.942805096
3600000.082,300,0.12,0.88,465.2044107,583.5439963,1.749145465,2.249470169
3600000.082,300,0.14,0.86,517.6091203,552.2157639,2.110458505,1.76902562
3600000.082,300,0.16,0.84,566.2873034,522.7320149,1.386842699,1.247504505
3600000.082,300,0.18,0.82,610.4056969,496.6755855,1.472953529,1.219825537
3600000.082,300,0.2,0.8,651.9501753,471.4368792,1.106926339,2.163126892
3600000.082,300,0.22,0.78,689.4332863,447.9327086,2.169524564,2.338733818
3600000.082,300,0.24,0.76,725.8470823,425.5279964,2.116357681,2.084623678
3600000.082,300,0.26,0.74,759.4013948,403.8938523,1.046166669,2.219423228
3600000.082,300,0.28,0.72,791.6727518,384.2823519,0.630483603,0.68147924
3600000.082,300,0.3,0.7,821.477638,365.4521044,2.827634159,1.811062962
3600000.082,300,0.32,0.68,848.637875,348.4760552,1.075379689,1.985480264
3600000.082,300,0.34,0.66,875.1573533,331.500491,2.898605467,2.853552884
3600000.082,300,0.36,0.64,899.6752202,316.6024663,2.92958406,2.134527105
3600000.082,300,0.38,0.62,924.7506037,299.3886679,0.751174246,1.635005496
3600000.082,300,0.4,0.6,946.6533686,285.0356015,1.180468264,0.810689142
3600000.082,300,0.42,0.58,969.3115538,270.840469,1.425158751,1.569727904
3600000.082,300,0.44,0.56,989.3912656,257.6801665,2.314382063,1.12487228
3600000.082,300,0.46,0.54,1010.283349,243.9254822,1.715329808,1.269962748
3600000.082,300,0.48,0.52,1028.797358,231.6558607,1.579957071,1.455373413
3600000.082,300,0.5,0.5,1046.934689,219.4423818,3.200912817,0.795332257
3600000.082,300,0.52,0.48,1064.997894,207.7483875,2.597620261,0.807328428
3600000.082,300,0.54,0.46,1081.304547,196.6495888,1.626437047,0.866836292
3600000.082,300,0.56,0.44,1096.526257,185.2318228,1.291594591,0.469376182
3600000.082,300,0.58,0.42,1112.884815,174.4595765,2.43340409,1.518155521
3600000.082,300,0.6,0.4,1129.294273,164.6043681,2.055867351,0.992262303
3600000.082,300,0.62,0.38,1142.459727,154.2941129,1.906210026,0.535824726
3600000.082,300,0.64,0.36,1157.409841,144.1394537,2.313711075,1.068725383
3600000.082,300,0.66,0.34,1171.636742,135.27457,1.918845783,0.760096863
3600000.082,300,0.68,0.32,1184.22471,125.2592285,2.888037643,0.675770058
3600000.082,300,0.7,0.3,1198.566028,116.1887364,1.00552653,0.894394436
3600000.082,300,0.72,0.28,1209.012951,107.1830456,2.969565202,0.712688045
3600000.082,300,0.74,0.26,1222.220162,98.68213698,1.786989576,0.404497599
3600000.082,300,0.76,0.24,1233.692446,90.33207937,1.575716631,0.588189696
3600000.082,300,0.78,0.22,1246.26039,81.82981997,1.731574788,0.696537678
3600000.082,300,0.8,0.2,1256.63137,73.6557408,0.699594315,0.324206508
3600000.082,300,0.82,0.18,1268.010128,66.07181803,3.236120482,0.724085557
3600000.082,300,0.84,0.16,1279.375782,58.06337887,2.525387258,0.602093939
3600000.082,300,0.86,0.14,1289.645965,50.39827258,1.707879951,0.437981238
3600000.082,300,0.88,0.12,1300.41476,42.90336075,1.351784633,0.288845964
3600000.082,300,0.9,0.1,1310.267918,35.41173921,1.466491683,0.103021245
3600000.082,300,0.92,0.08,1320.465087,28.12037497,2.237388708,0.108695264
3600000.082,300,0.94,0.06,1330.12121,20.86258899,3.553058885,0.179391121
3600000.082,300,0.96,0.04,1339.12024,13.8477821,2.009916708,0.173348167
3600000.082,300,0.98,0.02,1348.995049,6.883420509,1.688838557,0.056621239
4000000.08,300,0.02,0.98,103.6360515,827.3769522,0.367195805,1.295896171
4000000.08,300,0.04,0.96,193.7602767,772.4240728,2.236902176,3.250243068
4000000.08,300,0.06,0.94,273.9427024,723.996544,1.887448295,2.670232936
4000000.08,300,0.08,0.92,345.1877973,681.6694685,0.580058018,2.133516918
4000000.08,300,0.1,0.9,409.8473162,642.4443897,2.409005624,2.892623899
4000000.08,300,0.12,0.88,466.9381439,608.2453813,1.829317212,1.161046406
4000000.08,300,0.14,0.86,520.8810977,574.6142939,1.768580203,1.631834218
4000000.08,300,0.16,0.84,569.5433541,544.6720866,1.508619088,0.983795353
4000000.08,300,0.18,0.82,613.3860281,516.7961453,3.068082091,3.941247744
4000000.08,300,0.2,0.8,654.8629469,490.5381598,0.886966096,1.13941791
4000000.08,300,0.22,0.78,693.712554,466.808466,2.455303804,1.354751804
4000000.08,300,0.24,0.76,729.9979324,443.457467,1.791386829,1.1222647
4000000.08,300,0.26,0.74,763.2344702,421.7692236,2.876241968,2.934384599
4000000.08,300,0.28,0.72,795.6542414,401.5828927,2.546229759,1.663066508
4000000.08,300,0.3,0.7,824.9067392,382.7543769,1.523402428,2.649822222
4000000.08,300,0.32,0.68,853.3860992,363.7399945,1.585257138,1.906707028
4000000.08,300,0.34,0.66,880.0994927,346.1214561,1.174779639,1.305864026
4000000.08,300,0.36,0.64,905.7718432,330.0319836,1.905392141,1.626326729
4000000.08,300,0.38,0.62,930.2958692,313.3032948,1.32913936,2.04531423
4000000.08,300,0.4,0.6,952.667292,298.3931654,1.802428314,1.452850152
4000000.08,300,0.42,0.58,973.374522,283.7448909,1.62403849,1.138463279
4000000.08,300,0.44,0.56,995.4507172,269.5978139,1.60649744,0.800246646
4000000.08,300,0.46,0.54,1015.49711,256.083286,0.662184078,0.97169154
4000000.08,300,0.48,0.52,1034.792452,242.91384,1.725132174,0.672313923
4000000.08,300,0.5,0.5,1053.04249,230.6484612,1.230979955,0.936951646
4000000.08,300,0.52,0.48,1070.50265,218.2869886,1.648673043,1.759102412
4000000.08,300,0.54,0.46,1088.468748,205.7846398,0.993913425,0.834751123
4000000.08,300,0.56,0.44,1104.536528,194.6044845,1.182111153,1.080817539
4000000.08,300,0.58,0.42,1120.262331,183.3468862,1.899695776,1.029345175
4000000.08,300,0.6,0.4,1135.938373,172.9009153,1.001749409,0.646704753
4000000.08,300,0.62,0.38,1150.921372,162.2768879,1.841246054,1.135802646
4000000.08,300,0.64,0.36,1165.97071,152.0267757,2.113602476,1.073088329
4000000.08,300,0.66,0.34,1179.619854,142.4310671,2.487832624,0.8407829
4000000.08,300,0.68,0.32,1193.547402,132.3065573,1.851669999,0.52072884
4000000.08,300,0.7,0.3,1206.136727,122.6252146,1.401110489,0.589500073
4000000.08,300,0.72,0.28,1219.35064,113.4325662,0.889744058,0.534418794
4000000.08,300,0.74,0.26,1232.242029,104.4527649,2.508993248,0.81119878
4000000.08,300,0.76,0.24,1244.213332,95.30299415,2.635549342,0.618117486
4000000.08,300,0.78,0.22,1255.977344,86.86364852,1.903918888,0.318165026
4000000.08,300,0.8,0.2,1266.906193,78.19853719,1.763599507,0.812886377
4000000.08,300,0.82,0.18,1278.473847,69.82740442,2.377330409,0.586710182
4000000.08,300,0.84,0.16,1290.059734,61.53890982,1.840071347,0.434981177
4000000.08,300,0.86,0.14,1300.331301,53.46189414,4.172238272,0.434562773
4000000.08,300,0.88,0.12,1311.396083,45.50878376,1.353360426,0.394539321
4000000.08,300,0.9,0.1,1321.551441,37.67376009,1.196829404,0.232487436
4000000.08,300,0.92,0.08,1331.838446,29.9118847,2.992304149,0.206788292
4000000.08,300,0.94,0.06,1340.614367,22.25270093,1.905772446,0.123989797
4000000.08,300,0.96,0.04,1352.558483,14.71404559,1.302706709,0.123506575
4000000.08,300,0.98,0.02,1359.92634,7.303122687,3.909935274,0.092266972
4400000.078,300,0.02,0.98,104.4231352,853.3735676,1.549769679,2.18739281
4400000.078,300,0.04,0.96,194.4985764,798.3671778,2.076877857,1.573812266
4400000.078,300,0.06,0.94,274.6705019,749.4453958,2.785069797,3.183034307
4400000.078,300,0.08,0.92,346.5383667,704.9719098,1.326716219,2.691894231
4400000.078,300,0.1,0.9,409.3723093,667.1439391,2.015721893,2.166546235
4400000.078,300,0.12,0.88,467.8452885,629.6500192,1.443192389,0.983555791
4400000.078,300,0.14,0.86,521.7556834,595.387058,2.544173509,2.397430615
4400000.078,300,0.16,0.84,570.75837,563.9469559,2.627262114,2.107008079
4400000.078,300,0.18,0.82,614.8934771,535.2293244,1.126500496,1.542134001
4400000.078,300,0.2,0.8,656.8133865,510.203465,2.215334849,2.256648013
4400000.078,300,0.22,0.78,695.6512454,485.2961946,1.258311212,0.916077945
4400000.078,300,0.24,0.76,731.6779163,461.1668174,1.599202527,2.834400586
4400000.078,300,0.26,0.74,765.8287888,438.7902112,1.903464433,1.897726749
4400000.078,300,0.28,0.72,798.6392395,417.0040211,1.438028957,0.923648419
4400000.078,300,0.3,0.7,827.3344106,398.4343817,2.705207321,3.432013854
4400000.078,300,0.32,0.68,856.3647482,378.9670133,1.658673439,2.264964581
4400000.078,300,0.34,0.66,882.3728893,361.0547733,1.279150932,1.278702098
4400000.078,300,0.36,0.64,908.1398505,344.0566446,1.856908709,1.202860984
4400000.078,300,0.38,0.62,933.860768,326.0888508,1.875935669,1.134611372
4400000.078,300,0.4,0.6,956.0233527,311.7180688,1.142285624,1.694979962
4400000.078,300,0.42,0.58,978.3945314,296.4006537,1.635484998,0.869201876
4400000.078,300,0.44,0.56,999.5754659,281.8853415,1.861105134,2.428451164
4400000.078,300,0.46,0.54,1019.406971,267.3701159,1.339466472,0.803725882
4400000.078,300,0.48,0.52,1040.454197,253.9995294,1.651482829,1.575658027
4400000.078,300,0.5,0.5,1057.986909,241.0973241,1.981479617,1.080676522
4400000.078,300,0.52,0.48,1076.608227,228.4074289,1.176987172,1.332504482
4400000.078,300,0.54,0.46,1093.897562,215.2918224,1.502661978,1.274732026
4400000.078,300,0.56,0.44,1110.717614,203.7051087,1.426050019,1.485385769
4400000.078,300,0.58,0.42,1126.125561,192.8251662,1.558069451,0.734047422
4400000.078,300,0.6,0.4,1142.285102,181.1695469,1.227260188,1.160008021
4400000.078,300,0.62,0.38,1158.039476,170.3855942,3.146762868,1.427921839
4400000.078,300,0.64,0.36,1172.726813,159.389314,1.949087788,0.451676366
4400000.078,300,0.66,0.34,1186.221872,148.607145,1.879994752,1.493565797
4400000.078,300,0.68,0.32,1200.310723,138.8104517,1.135936255,0.485625355
4400000.078,300,0.7,0.3,1213.136343,129.1452142,1.634139884,0.421141773
4400000.078,300,0.72,0.28,1225.936216,119.6304813,0.691705597,1.072658944
4400000.078,300,0.74,0.26,1240.109231,109.6239543,2.326702293,0.962922507
4400000.078,300,0.76,0.24,1253.085898,100.477266,0.665652097,0.343243667
4400000.078,300,0.78,0.22,1263.883535,91.00487394,2.943031258,0.597539201
4400000.078,300,0.8,0.2,1275.496229,82.26240622,0.917165803,0.883236844
4400000.078,300,0.82,0.18,1287.51504,73.56693767,2.785398476,0.591528107
4400000.078,300,0.84,0.16,1299.051737,64.73201286,3.12923652,0.917888737
4400000.078,300,0.86,0.14,1309.689808,56.41820036,3.695885945,0.513369825
4400000.078,300,0.88,0.12,1320.344891,47.99527153,2.86462769,0.337806077
4400000.078,300,0.9,0.1,1332.301651,39.79009048,1.962187095,0.301527205
4400000.078,300,0.92,0.08,1341.718465,31.62079089,2.7711907,0.201057493
4400000.078,300,0.94,0.06,1352.495047,23.52773938,4.193361385,0.225595501
4400000.078,300,0.96,0.04,1363.57364,15.65072124,2.419272995,0.174005442
4400000.078,300,0.98,0.02,1372.313393,7.775625325,1.950620073,0.080773029
4800000.076,300,0.02,0.98,103.7500889,878.2248859,1.156479079,2.822835186
4800000.076,300,0.04,0.96,194.0537135,822.5440563,1.390333664,2.263160598
4800000.076,300,0.06,0.94,274.3403006,772.6414569,0.974911391,2.303803182
4800000.076,300,0.08,0.92,346.3028032,726.2307706,1.294185494,1.084127926
4800000.076,300,0.1,0.9,409.3927129,687.2616762,1.793297754,1.090576904
4800000.076,300,0.12,0.88,468.6841951,649.2842399,1.387535344,1.663351451
4800000.076,300,0.14,0.86,521.5667605,615.6900556,1.850586917,2.780915636
4800000.076,300,0.16,0.84,570.820042,583.7757191,2.221248709,3.001786601
4800000.076,300,0.18,0.82,615.6391839,554.0575111,2.638270706,1.526450737
4800000.076,300,0.2,0.8,657.2441405,526.8221197,1.527989994,1.252077297
4800000.076,300,0.22,0.78,696.2041765,500.7866788,1.574274011,0.742667786
4800000.076,300,0.24,0.76,732.3429043,477.3311699,2.285235636,1.987793798
4800000.076,300,0.26,0.74,766.8109817,454.2389954,2.152587639,2.836246971
4800000.076,300,0.28,0.72,798.9066293,432.7630275,1.754619144,1.153580706
4800000.076,300,0.3,0.7,829.3984264,411.8965248,2.003249953,0.937293131
4800000.076,300,0.32,0.68,858.4791218,393.0052857,2.004635719,2.429793053
4800000.076,300,0.34,0.66,884.2465714,374.3452153,2.332974143,1.290324516
4800000.076,300,0.36,0.64,910.4856092,356.249031,2.409855708,2.318329956
4800000.076,300,0.38,0.62,935.7447875,339.5312521,2.865687777,1.474758386
4800000.076,300,0.4,0.6,959.2013706,322.7865622,2.454941441,2.010285454
4800000.076,300,0.42,0.58,981.0199437,308.5656095,2.577719654,3.092641152
4800000.076,300,0.44,0.56,1002.666796,292.5217508,1.396797407,0.794047295
4800000.076,300,0.46,0.54,1022.726457,278.0740627,1.292385815,2.102897441
4800000.076,300,0.48,0.52,1041.942056,263.8500621,1.631369051,0.984057581
4800000.076,300,0.5,0.5,1061.59134,251.2888172,2.002707201,1.27949613
4800000.076,300,0.52,0.48,1079.948307,237.6341057,2.223407708,1.453885215
4800000.076,300,0.54,0.46,1096.145345,225.4151026,1.006293633,0.961799301
