Pressure(Pa),Temperature(K),Xe_mole_frac,Kr_mole_frac,Xe_uptake,Kr_uptake,Xe_Error,Kr_Error,P-bar
13000000.04,340,0.788,0.212,1186.391938,128.3811401,0.918245878,0.466093362,130
13000000.04,340,0.884,0.116,1256.888504,70.22618729,1.67583513,0.521630832,130
13000000.04,340,0.98,0.02,1325.190683,12.25012227,1.551357742,0.163349883,130
13000000.04,360,0.02,0.98,64.47933267,854.3806901,0.506286439,2.307954558,130
13000000.04,360,0.116,0.884,317.1686299,688.2447796,1.47471767,0.625960742,130
13000000.04,360,0.212,0.788,507.8142156,561.0157944,2.364780079,2.509749761,130
13000000.04,360,0.308,0.692,658.566248,458.1449133,1.493687988,1.812568161,130
13000000.04,360,0.404,0.596,783.1498412,371.5792782,1.555827339,0.958413744,130
13000000.04,360,0.5,0.5,888.2653409,296.460485,1.097468357,1.17602651,130
13000000.04,360,0.596,0.404,980.2602908,230.0538542,1.230129283,0.779736432,130
13000000.04,360,0.692,0.308,1061.663295,169.6546828,2.784927351,0.443053601,130
13000000.04,360,0.788,0.212,1134.561621,113.9564666,2.548021603,0.572921352,130
13000000.04,360,0.884,0.116,1202.92303,61.4378114,2.709430288,0.394608444,130
13000000.04,360,0.98,0.02,1268.329151,10.52878226,1.469728665,0.061524518,130
13000000.04,380,0.02,0.98,57.71443872,777.2666663,0.332227,2.747743231,130
13000000.04,380,0.116,0.884,288.6921731,632.3599695,0.589923367,0.732718873,130
13000000.04,380,0.212,0.788,468.6834083,517.5348842,1.039764563,1.13520391,130
13000000.04,380,0.308,0.692,613.0700171,423.1457588,1.299542138,0.721479548,130
13000000.04,380,0.404,0.596,734.0926998,343.7371577,2.49399424,0.666146722,130
13000000.04,380,0.5,0.5,836.9363767,273.7217393,1.969505236,0.501657498,130
13000000.04,380,0.596,0.404,927.2060858,211.4326092,1.950114583,1.124926868,130
13000000.04,380,0.692,0.308,1008.208561,155.6707001,1.364864208,0.733087314,130
13000000.04,380,0.788,0.212,1080.341971,104.2316748,1.176783149,0.526433127,130
13000000.04,380,0.884,0.116,1148.695159,55.55309713,1.126468557,0.284086212,130
13000000.04,380,0.98,0.02,1210.172861,9.457464566,2.775385408,0.074129438,130
13000000.04,400,0.02,0.98,51.4520368,707.0494494,0.241600363,0.83118004,130
13000000.04,400,0.116,0.884,261.4420464,581.3208874,0.91234824,0.63413779,130
13000000.04,400,0.212,0.788,429.485394,478.783018,1.498437126,2.206125235,130
13000000.04,400,0.308,0.692,567.0671428,393.2277092,1.08416219,0.944292349,130
13000000.04,400,0.404,0.596,684.0061282,319.6368909,1.49008296,0.258533728,130
13000000.04,400,0.5,0.5,784.8983344,254.413742,1.404260543,0.802388742,130
13000000.04,400,0.596,0.404,873.0840582,197.1401534,1.201745468,0.657238137,130
13000000.04,400,0.692,0.308,952.1882966,144.7613354,1.301839233,0.538325259,130
13000000.04,400,0.788,0.212,1024.669462,96.35166081,2.013134973,0.347027658,130
13000000.04,400,0.884,0.116,1090.442088,51.4346959,2.064334457,0.184943799,130
13000000.04,400,0.98,0.02,1152.081635,8.63970684,2.331055063,0.057309068,130
14000000.03,200,0.02,0.98,91.34412499,1507.696104,6.168471218,5.859380315,140
14000000.03,200,0.116,0.884,404.1526869,1275.564156,4.116791966,3.849320234,140
14000000.03,200,0.212,0.788,607.7418379,1125.064091,7.053984199,3.952530736,140
14000000.03,200,0.308,0.692,777.7277296,998.0140629,7.806050441,5.659231985,140
14000000.03,200,0.404,0.596,926.0055857,888.4946186,4.941447554,8.829880045,140
14000000.03,200,0.5,0.5,1067.514912,780.92867,7.485537171,4.384226947,140
14000000.03,200,0.596,0.404,1205.03526,673.9703857,7.637183104,7.104447129,140
14000000.03,200,0.692,0.308,1349.544589,558.376187,4.103582242,4.717190772,140
14000000.03,200,0.788,0.212,1506.707112,432.7529315,6.283018309,5.882026049,140
14000000.03,200,0.884,0.116,1697.435994,269.3306079,2.602148707,4.569131553,140
14000000.03,200,0.98,0.02,1936.251193,59.15855981,9.470891644,1.92802861,140
14000000.03,220,0.02,0.98,85.32691856,1457.531026,3.825054896,4.860152824,140
14000000.03,220,0.116,0.884,394.7178834,1233.404885,2.645775188,3.137926761,140
14000000.03,220,0.212,0.788,596.5751463,1082.488841,3.40111431,4.681290733,140
14000000.03,220,0.308,0.692,758.7485621,958.6277773,3.915337907,3.315036963,140
14000000.03,220,0.404,0.596,906.4651303,846.9928511,4.077372742,3.472237703,140
14000000.03,220,0.5,0.5,1042.466987,740.6761383,6.561009388,4.744743208,140
14000000.03,220,0.596,0.404,1178.272621,631.8053655,4.570234382,3.388971014,140
14000000.03,220,0.692,0.308,1320.239536,514.3132596,7.175555322,6.901627036,140
14000000.03,220,0.788,0.212,1473.16859,384.7575387,4.907466096,1.683172496,140
14000000.03,220,0.884,0.116,1641.022662,233.5771809,3.981581432,3.365093712,140
14000000.03,220,0.98,0.02,1847.658131,48.11626754,12.35985175,0.939851573,140
14000000.03,240,0.02,0.98,87.58658616,1393.523344,2.103286396,3.415046362,140
14000000.03,240,0.116,0.884,392.4863521,1168.989294,3.995253356,2.942731714,140
14000000.03,240,0.212,0.788,595.1703121,1017.955995,5.201409699,6.246647426,140
14000000.03,240,0.308,0.692,754.4457435,894.8014075,5.535188193,4.784401157,140
14000000.03,240,0.404,0.596,893.9229346,785.3936944,1.447947988,4.313571621,140
14000000.03,240,0.5,0.5,1025.244154,679.5314395,3.073959259,1.263192291,140
14000000.03,240,0.596,0.404,1154.490558,570.513158,4.089063332,1.898309271,140
14000000.03,240,0.692,0.308,1285.117893,457.5259409,5.284507975,6.694882521,140
14000000.03,240,0.788,0.212,1421.982017,334.8086155,4.903829022,1.656161298,140
14000000.03,240,0.884,0.116,1567.418894,199.4439609,4.952370421,2.824783141,140
14000000.03,240,0.98,0.02,1729.784136,38.40747694,9.720794206,0.429256007,140
14000000.03,260,0.02,0.98,88.26191158,1315.997047,1.896462579,2.311043994,140
14000000.03,260,0.116,0.884,399.6136807,1086.184423,3.378113928,2.024362915,140
14000000.03,260,0.212,0.788,602.9368528,931.2176196,5.324507859,5.012677246,140
14000000.03,260,0.308,0.692,759.2995126,809.0719212,2.288849943,5.978652774,140
14000000.03,260,0.404,0.596,891.8562054,703.0598543,4.536845234,1.659048599,140
14000000.03,260,0.5,0.5,1014.157774,598.7924365,3.499174948,3.740689069,140
14000000.03,260,0.596,0.404,1132.070758,497.4652026,4.932708452,1.841905268,140
14000000.03,260,0.692,0.308,1248.318139,394.1009515,5.527841971,3.343262231,140
14000000.03,260,0.788,0.212,1368.461922,284.1411628,3.157370782,4.076731695,140
14000000.03,260,0.884,0.116,1489.834124,163.6824122,5.440877583,2.87855276,140
14000000.03,260,0.98,0.02,1616.86099,30.28039693,5.652410035,0.388700928,140
14000000.03,280,0.02,0.98,87.06927984,1228.373117,0.728599054,1.331845565,140
14000000.03,280,0.116,0.884,399.0107716,996.5700595,3.286766805,2.771762195,140
14000000.03,280,0.212,0.788,608.1516999,837.6093834,3.71728756,1.926532194,140
14000000.03,280,0.308,0.692,765.4441328,714.3552909,2.422491804,2.573485404,140
14000000.03,280,0.404,0.596,893.3941241,608.5004825,3.77404014,1.921267084,140
14000000.03,280,0.5,0.5,1005.731075,516.506271,2.087403009,1.966907412,140
14000000.03,280,0.596,0.404,1111.879044,424.7051128,3.777128419,2.041297634,140
14000000.03,280,0.692,0.308,1214.474513,331.585138,4.461061968,1.421829304,140
14000000.03,280,0.788,0.212,1317.82714,235.4875913,4.680409829,1.969193961,140
14000000.03,280,0.884,0.116,1417.960914,132.6826545,3.965360296,1.995380926,140
14000000.03,280,0.98,0.02,1519.474398,23.71512993,4.317010829,0.174945661,140
14000000.03,300,0.02,0.98,82.5114709,1135.666264,0.984904724,3.051264494,140
14000000.03,300,0.116,0.884,386.0057786,913.1221106,1.428423643,4.315276715,140
14000000.03,300,0.212,0.788,597.2054862,754.3748357,3.351700066,3.556698867,140
14000000.03,300,0.308,0.692,756.7169152,630.6552714,3.040962271,1.094618606,140
14000000.03,300,0.404,0.596,885.5357131,529.0242573,2.290376523,2.354447691,140
14000000.03,300,0.5,0.5,994.491397,437.6446889,2.583626972,3.229734666,140
14000000.03,300,0.596,0.404,1091.528008,355.5152276,3.672643922,2.378657204,140
14000000.03,300,0.692,0.308,1184.544004,274.0764323,2.098629493,2.420058482,140
14000000.03,300,0.788,0.212,1271.683421,192.6062062,1.921094357,1.024315185,140
14000000.03,300,0.884,0.116,1360.196687,107.4470999,3.466037132,0.432557598,140
14000000.03,300,0.98,0.02,1449.541073,19.05454124,6.446743087,0.346853738,140
14000000.03,320,0.02,0.98,76.89905273,1044.173285,0.234746219,0.692158827,140
14000000.03,320,0.116,0.884,366.412822,835.1868484,1.831253051,2.329896156,140
14000000.03,320,0.212,0.788,574.3235402,685.1996356,0.940691187,2.849595267,140
14000000.03,320,0.308,0.692,731.9133984,565.6009316,1.906852671,1.718838651,140
14000000.03,320,0.404,0.596,860.2603095,465.9626716,2.5586849,2.110540334,140
14000000.03,320,0.5,0.5,969.3955285,379.6224559,2.502598368,2.104832326,140
14000000.03,320,0.596,0.404,1065.601915,300.563266,2.53664414,1.269493704,140
14000000.03,320,0.692,0.308,1150.576872,229.7558061,1.306662526,2.251941223,140
14000000.03,320,0.788,0.212,1231.708091,158.7525221,1.928924111,1.086117489,140
14000000.03,320,0.884,0.116,1309.679769,87.69548521,2.231673573,0.916011868,140
14000000.03,320,0.98,0.02,1386.188278,15.39420002,3.177166395,0.083074802,140
14000000.03,340,0.02,0.98,70.67800059,956.4078548,0.589488473,2.165763312,140
14000000.03,340,0.116,0.884,342.714055,767.3471761,1.620877949,3.419176541,140
14000000.03,340,0.212,0.788,542.3912839,626.6604984,1.844874248,1.70947947,140
14000000.03,340,0.308,0.692,697.4542204,514.4153624,1.964351053,1.898537516,140
14000000.03,340,0.404,0.596,823.9195811,419.5770781,0.870124233,2.424733351,140
14000000.03,340,0.5,0.5,931.9615,337.7601249,1.367789347,1.702279433,140
14000000.03,340,0.596,0.404,1026.900776,264.4985432,1.940996551,1.018336388,140
14000000.03,340,0.692,0.308,1109.930937,198.407122,3.079412404,1.370578823,140
14000000.03,340,0.788,0.212,1188.410181,134.4503875,1.509931011,0.557747445,140
14000000.03,340,0.884,0.116,1259.981326,73.52516833,2.035403012,0.2956599,140
14000000.03,340,0.98,0.02,1331.531905,12.7954788,2.190390359,0.115696875,140
14000000.03,360,0.02,0.98,64.11706088,873.5802118,0.354389169,2.441096411,140
14000000.03,360,0.116,0.884,315.5489071,706.5237134,0.950209788,1.204815395,140
14000000.03,360,0.212,0.788,506.1736823,577.3704467,1.70478718,1.945657046,140
14000000.03,360,0.308,0.692,657.1241882,471.7261301,0.777200099,1.339389603,140
14000000.03,360,0.404,0.596,782.377029,384.0909437,1.647335608,1.646350366,140
14000000.03,360,0.5,0.5,887.9192943,306.7046227,1.335536341,1.400472575,140
14000000.03,360,0.596,0.404,981.305051,239.056272,1.06367744,0.963143948,140
14000000.03,360,0.692,0.308,1063.289177,176.9172483,1.10199829,0.583521337,140
14000000.03,360,0.788,0.212,1139.152721,118.9910225,1.600761456,0.633875573,140
14000000.03,360,0.884,0.116,1209.075709,64.26640251,1.057841483,0.485838268,140
14000000.03,360,0.98,0.02,1276.086955,11.06565331,1.690472058,0.057070162,140
14000000.03,380,0.02,0.98,57.51626367,798.2832581,0.304414666,0.635221281,140
14000000.03,380,0.116,0.884,289.9549149,649.4733795,0.709911301,0.516809785,140
14000000.03,380,0.212,0.788,469.30919,532.4102751,1.844766922,2.6769527,140
14000000.03,380,0.308,0.692,614.4589788,436.2862849,1.929904354,1.639328992,140
14000000.03,380,0.404,0.596,736.6346801,354.3810654,2.321615179,1.713950755,140
14000000.03,380,0.5,0.5,840.7025979,283.0846168,0.867683921,0.258449668,140
14000000.03,380,0.596,0.404,931.6785634,219.7468547,1.338903808,0.989510199,140
14000000.03,380,0.692,0.308,1013.321336,161.6444946,1.776420054,0.571728658,140
14000000.03,380,0.788,0.212,1086.43816,108.2651347,1.680931287,0.497950535,140
14000000.03,380,0.884,0.116,1155.204276,57.91936817,1.737017082,0.344197123,140
14000000.03,380,0.98,0.02,1220.225008,9.855243038,1.759043533,0.063853162,140
14000000.03,400,0.02,0.98,51.63480064,729.1340686,0.217427041,0.690756812,140
14000000.03,400,0.116,0.884,263.0416099,598.7192017,0.675475747,1.70252568,140
14000000.03,400,0.212,0.788,432.1980099,493.468265,1.186245318,1.162658587,140
14000000.03,400,0.308,0.692,571.192597,405.6892064,1.446711089,1.693907703,140
14000000.03,400,0.404,0.596,688.488916,330.1140503,2.037231278,1.536448673,140
14000000.03,400,0.5,0.5,789.9670735,263.8173498,1.696783493,1.01558668,140
14000000.03,400,0.596,0.404,879.3068196,204.3841895,0.509013048,0.855805455,140
14000000.03,400,0.692,0.308,959.5105986,150.4140325,1.491416134,0.518597713,140
14000000.03,400,0.788,0.212,1032.188501,100.2037219,0.961767693,0.274211183,140
14000000.03,400,0.884,0.116,1100.520472,53.48203416,0.803311657,0.167130972,140
14000000.03,400,0.98,0.02,1163.986165,9.052291606,0.881728151,0.040177101,140
15000000.03,200,0.02,0.98,89.22085196,1511.136463,9.270538469,9.663401181,150
15000000.03,200,0.116,0.884,400.5441592,1281.761188,4.27166499,5.167459831,150
15000000.03,200,0.212,0.788,608.7228641,1127.483873,6.849057101,5.452794406,150
15000000.03,200,0.308,0.692,774.2843026,1002.907656,4.309663643,7.226278339,150
15000000.03,200,0.404,0.596,923.6453926,890.4730166,2.0597118,4.771720706,150
15000000.03,200,0.5,0.5,1064.01665,782.0509525,4.135612764,5.165626748,150
15000000.03,200,0.596,0.404,1205.129817,677.1926337,7.755772611,4.030496106,150
15000000.03,200,0.692,0.308,1351.102314,562.4888908,7.272167494,6.754047237,150
15000000.03,200,0.788,0.212,1513.475153,432.1295951,6.903451996,8.267943162,150
15000000.03,200,0.884,0.116,1699.299393,273.0495335,6.670938435,4.981753713,150
15000000.03,200,0.98,0.02,1933.885085,58.94971312,6.364926092,1.712622058,150
15000000.03,220,0.02,0.98,85.85165916,1461.227682,3.906696301,4.794367781,150
15000000.03,220,0.116,0.884,385.5095813,1240.64693,6.673130678,2.826088643,150
15000000.03,220,0.212,0.788,592.1706083,1087.249611,4.559261306,4.089713028,150
15000000.03,220,0.308,0.692,758.3274402,962.3258356,4.802648341,3.249431318,150
15000000.03,220,0.404,0.596,902.5072187,851.5200793,4.042485648,2.885923944,150
15000000.03,220,0.5,0.5,1043.058798,740.7612008,4.930030796,4.773599068,150
15000000.03,220,0.596,0.404,1178.362782,635.2764805,6.304393906,6.633578662,150
15000000.03,220,0.692,0.308,1319.789273,519.383922,2.859698021,4.658674885,150
15000000.03,220,0.788,0.212,1474.26341,387.3214868,5.978363825,7.900095176,150
15000000.03,220,0.884,0.116,1643.765477,236.7693661,10.00168625,4.072058892,150
15000000.03,220,0.98,0.02,1845.420929,48.23610328,8.436504386,1.005725476,150
15000000.03,240,0.02,0.98,85.06153657,1399.48874,3.274074312,4.922644222,150
15000000.03,240,0.116,0.884,385.6534101,1178.340119,5.965705921,4.600426924,150
15000000.03,240,0.212,0.788,588.813001,1026.42859,3.677466477,4.044552596,150
15000000.03,240,0.308,0.692,747.2639874,905.8868198,4.282546075,4.222619441,150
15000000.03,240,0.404,0.596,892.5890787,791.0540803,1.106199066,4.422809324,150
15000000.03,240,0.5,0.5,1024.222944,684.34352,5.253862927,4.388457106,150
15000000.03,240,0.596,0.404,1152.210704,576.5970559,4.210382862,7.373886846,150
15000000.03,240,0.692,0.308,1285.495305,461.8798747,6.803032085,5.135215668,150
15000000.03,240,0.788,0.212,1423.498338,338.3053082,8.721048576,3.726254198,150
15000000.03,240,0.884,0.116,1573.581557,200.5096505,5.9348475,2.696627517,150
15000000.03,240,0.98,0.02,1739.670829,39.07647902,11.69796004,0.357203444,150
15000000.03,260,0.02,0.98,85.26717302,1323.800606,2.722878722,4.221768477,150
15000000.03,260,0.116,0.884,389.6824629,1098.415877,6.549960977,4.000720833,150
15000000.03,260,0.212,0.788,593.219791,945.1529407,4.257878694,5.076283444,150
15000000.03,260,0.308,0.692,750.5146658,821.8250938,3.427926479,2.720177892,150
15000000.03,260,0.404,0.596,886.2420237,710.4288001,2.596891751,3.287593416,150
15000000.03,260,0.5,0.5,1010.033405,607.4312775,4.059247097,2.918378083,150
15000000.03,260,0.596,0.404,1131.159001,504.5727783,4.816930996,0.882452242,150
15000000.03,260,0.692,0.308,1247.177411,399.0010212,5.204182039,3.854963015,150
15000000.03,260,0.788,0.212,1369.856581,286.7494778,2.394668468,2.426578937,150
15000000.03,260,0.884,0.116,1493.423903,166.0480945,5.305268747,1.434663485,150
15000000.03,260,0.98,0.02,1619.448281,30.73142611,12.6603334,0.613442428,150
15000000.03,280,0.02,0.98,84.80836415,1238.336109,1.264673702,3.964486956,150
15000000.03,280,0.116,0.884,388.9373801,1012.030464,3.65883288,3.056396897,150
15000000.03,280,0.212,0.788,596.6035268,854.2951772,4.731123642,5.622225952,150
15000000.03,280,0.308,0.692,754.6687989,729.682802,4.593663416,3.432248085,150
15000000.03,280,0.404,0.596,885.7624042,623.745771,3.86218085,2.730228577,150
15000000.03,280,0.5,0.5,999.3939773,526.0877621,2.589329382,4.552420386,150
15000000.03,280,0.596,0.404,1108.633195,433.1959427,6.20066956,2.089985193,150
15000000.03,280,0.692,0.308,1213.656146,337.3467435,2.619892059,2.100955782,150
15000000.03,280,0.788,0.212,1316.286508,238.6327254,2.389155229,2.199103759,150
15000000.03,280,0.884,0.116,1423.197766,135.6332806,4.316928717,1.011872413,150
15000000.03,280,0.98,0.02,1527.078334,24.15860877,4.623089499,0.299201428,150
15000000.03,300,0.02,0.98,80.76916389,1148.838671,0.459767438,1.539203955,150
15000000.03,300,0.116,0.884,378.2432263,929.9328834,1.812547736,3.370707009,150
15000000.03,300,0.212,0.788,587.5452125,770.8348119,1.899007294,4.036766691,150
15000000.03,300,0.308,0.692,744.8728904,648.41692,1.722743594,1.425478377,150
15000000.03,300,0.404,0.596,875.87392,544.5310544,3.029761849,3.340599323,150
15000000.03,300,0.5,0.5,986.7230112,452.3556,1.640263254,2.544957228,150
15000000.03,300,0.596,0.404,1087.221418,366.8895099,2.482887512,1.902277173,150
15000000.03,300,0.692,0.308,1181.450883,282.9056251,2.318869946,2.050980629,150
15000000.03,300,0.788,0.212,1271.450978,197.7922885,4.365926956,1.477710121,150
15000000.03,300,0.884,0.116,1363.802149,110.3758889,3.131883204,0.985801288,150
15000000.03,300,0.98,0.02,1451.565883,19.47493611,1.942497033,0.221822142,150
15000000.03,320,0.02,0.98,75.46960941,1059.957747,0.726358426,2.084067286,150
15000000.03,320,0.116,0.884,361.165633,853.0790176,2.53038262,2.559719293,150
15000000.03,320,0.212,0.788,567.2718025,700.4244377,1.413651496,3.153169847,150
15000000.03,320,0.308,0.692,724.878103,580.9449633,3.002992669,2.140328467,150
15000000.03,320,0.404,0.596,853.7052304,480.9578809,1.386367551,0.870052623,150
15000000.03,320,0.5,0.5,963.477274,392.3665889,2.099962586,0.963333888,150
15000000.03,320,0.596,0.404,1060.144179,312.9349558,2.407351712,1.032733849,150
15000000.03,320,0.692,0.308,1147.945165,237.7556559,1.382179867,1.47685936,150
15000000.03,320,0.788,0.212,1232.352485,164.7173982,1.290253267,1.234687604,150
